,Date,Last,Open,Max,Min,Vol_K,Var_%,Index,dowjones_last_5_avg,dowjones_last_3_avg,dowjones_last_1
82,2019-06-27,26526.58,26523.72,26607.24,26465.32,246000.93,-0.04,dow_jones,0.026,-0.227,-0.04
83,2019-06-26,26536.82,26599.42,26660.04,26536.33,274000.34,-0.04,dow_jones,0.064,-0.257,-0.67
84,2019-06-25,26548.22,26731.61,26752.31,26527.66,282000.16,-0.67,dow_jones,0.468,0.28,0.03
85,2019-06-24,26727.54,26727.61,26806.52,26723.37,232000.39,0.03,dow_jones,0.48,0.32,-0.13
86,2019-06-21,26719.13,26749.12,26907.37,26705.87,485000.56,-0.13,dow_jones,0.492,0.813,0.94
87,2019-06-20,26753.17,26665.38,26798.63,26539.69,278000.17,0.94,dow_jones,0.382,0.53,0.15
88,2019-06-19,26504.0,26490.16,26569.75,26415.05,240000.95,0.15,dow_jones,0.318,0.457,1.35
89,2019-06-18,26465.54,26228.88,26527.19,26227.76,273000.49,1.35,dow_jones,0.038,0.137,0.09
90,2019-06-17,26112.53,26108.53,26165.78,26049.8,199000.5,0.09,dow_jones,0.08,0.05,-0.07
91,2019-06-14,26089.61,26076.36,26162.28,25988.09,208000.02,-0.07,dow_jones,0.298,0.057,0.39
92,2019-06-13,26106.77,26036.94,26146.91,25995.71,213000.4,0.39,dow_jones,0.362,0.027,-0.17
93,2019-06-12,26004.83,26040.3,26082.1,25958.66,223000.69,-0.17,dow_jones,0.56,0.423,-0.05
94,2019-06-11,26048.51,26180.59,26248.67,25998.87,253000.49,-0.05,dow_jones,0.982,0.677,0.3
95,2019-06-10,26062.68,26090.22,26210.61,26054.31,249000.28,0.3,dow_jones,0.926,0.85,1.02
96,2019-06-07,25983.94,25768.72,26072.75,25768.72,263000.01,1.02,dow_jones,0.44,1.197,0.71
97,2019-06-06,25720.66,25567.45,25800.3,25518.05,248000.07,0.71,dow_jones,0.332,0.967,0.82
98,2019-06-05,25539.57,25451.0,25544.66,25373.58,262000.66,0.82,dow_jones,-0.006,0.223,2.06
99,2019-06-04,25332.18,24962.82,25343.77,24962.82,281000.69,2.06,dow_jones,-0.604,-0.407,0.02
100,2019-06-03,24819.78,24830.16,24935.21,24680.57,328000.24,0.02,dow_jones,-0.534,-0.703,-1.41
101,2019-05-31,24815.04,25046.31,25046.31,24809.51,292000.23,-1.41,dow_jones,-0.474,-0.543,0.17
102,2019-05-30,25169.88,25139.94,25218.54,25066.75,215000.24,0.17,dow_jones,-0.586,-0.477,-0.87
103,2019-05-29,25126.41,25231.46,25231.46,24938.24,298000.93,-0.87,dow_jones,-0.258,-0.557,-0.93
104,2019-05-28,25347.77,25616.55,25717.63,25342.28,364000.85,-0.93,dow_jones,-0.138,-0.377,0.37
105,2019-05-24,25585.69,25551.07,25670.81,25496.2,201000.37,0.37,dow_jones,-0.288,-0.243,-1.11
106,2019-05-23,25490.47,25657.99,25657.99,25328.09,316000.94,-1.11,dow_jones,0.102,0.017,-0.39
107,2019-05-22,25776.61,25818.46,25878.21,25755.11,241000.76,-0.39,dow_jones,0.27,0.02,0.77
108,2019-05-21,25877.33,25782.34,25898.27,25779.61,260000.87,0.77,dow_jones,0.28,0.043,-0.33
109,2019-05-20,25679.9,25655.31,25751.71,25560.55,279000.56,-0.33,dow_jones,-0.13,0.303,-0.38
110,2019-05-17,25764.0,25719.95,25948.74,25657.78,283000.76,-0.38,dow_jones,0.034,0.703,0.84
111,2019-05-16,25862.68,25692.14,25957.63,25692.14,320000.96,0.84,dow_jones,-0.242,-0.37,0.45
112,2019-05-15,25648.02,25400.13,25724.89,25341.94,270000.72,0.45,dow_jones,-0.33,-0.373,0.82
113,2019-05-14,25532.05,25384.03,25688.96,25384.03,291000.57,0.82,dow_jones,-0.852,-0.827,-2.38
114,2019-05-13,25324.99,25568.06,25568.06,25222.51,361000.24,-2.38,dow_jones,-0.426,-0.03,0.44
115,2019-05-10,25942.37,25763.72,26019.32,25469.86,294000.58,0.44,dow_jones,-0.364,-0.773,-0.54
116,2019-05-09,25828.36,25878.85,25884.89,25517.39,334000.76,-0.54,dow_jones,-0.348,-0.677,0.01
117,2019-05-08,25967.33,25933.79,26118.1,25889.41,276000.42,0.01,dow_jones,-0.472,-0.43,-1.79
118,2019-05-07,25965.09,26276.9,26276.9,25789.71,334000.96,-1.79,dow_jones,-0.084,0.013,-0.25
119,2019-05-06,26438.48,26160.62,26476.27,26033.95,283000.02,-0.25,dow_jones,-0.026,-0.107,0.75
120,2019-05-03,26504.95,26379.14,26534.96,26370.09,248000.9,0.75,dow_jones,-0.114,-0.307,-0.46
121,2019-05-02,26307.79,26407.15,26454.69,26180.36,287000.61,-0.46,dow_jones,-0.124,-0.14,-0.61
122,2019-05-01,26430.14,26639.06,26689.39,26426.38,303000.85,-0.61,dow_jones,-0.046,0.167,0.15
123,2019-04-30,26592.91,26594.56,26614.04,26419.47,340000.32,0.15,dow_jones,0.034,-0.053,0.04
124,2019-04-29,26554.39,26559.87,26602.54,26520.75,279000.45,0.04,dow_jones,-0.01,-0.14,0.31
125,2019-04-26,26543.33,26454.62,26543.56,26392.55,317000.29,0.31,dow_jones,0.012,-0.06,-0.51
126,2019-04-25,26462.08,26426.37,26536.48,26310.28,296000.73,-0.51,dow_jones,0.112,0.05,-0.22
127,2019-04-24,26597.05,26652.56,26680.58,26582.86,283000.37,-0.22,dow_jones,0.208,0.263,0.55
128,2019-04-23,26656.39,26513.83,26695.96,26503.56,311000.69,0.55,dow_jones,0.078,0.077,-0.18
129,2019-04-22,26511.05,26510.77,26553.05,26458.61,232000.57,-0.18,dow_jones,0.32,0.223,0.42
130,2019-04-18,26559.54,26463.37,26602.42,26444.53,332000.85,0.42,dow_jones,0.226,0.05,-0.01
131,2019-04-17,26449.54,26468.53,26501.02,26391.86,367000.78,-0.01,dow_jones,0.234,0.397,0.26
132,2019-04-16,26452.66,26482.19,26530.71,26397.19,302000.34,0.26,dow_jones,0.038,0.293,-0.1
133,2019-04-15,26384.77,26407.76,26424.85,26316.42,250000.62,-0.1,dow_jones,-0.006,0.337,1.03
134,2019-04-12,26412.3,26357.79,26436.68,26309.72,369000.91,1.03,dow_jones,-0.182,-0.247,-0.05
135,2019-04-11,26143.05,26188.21,26229.88,26062.59,211000.68,-0.05,dow_jones,-0.044,-0.337,0.03
136,2019-04-10,26157.16,26173.71,26209.49,26101.24,203000.13,0.03,dow_jones,-0.02,-0.297,-0.72
137,2019-04-09,26150.58,26243.54,26246.34,26103.14,244000.41,-0.72,dow_jones,0.064,0.157,-0.32
138,2019-04-08,26341.02,26312.67,26344.65,26246.03,229000.38,-0.32,dow_jones,0.382,0.313,0.15
139,2019-04-05,26424.99,26427.56,26487.57,26370.82,229000.55,0.15,dow_jones,0.516,0.163,0.64
140,2019-04-04,26384.63,26213.42,26398.9,26212.78,233000.04,0.64,dow_jones,0.46,0.373,0.15
141,2019-04-03,26218.13,26238.03,26282.17,26138.47,271000.98,0.15,dow_jones,0.404,0.597,-0.3
142,2019-04-02,26179.13,26213.55,26221.24,26122.31,250000.94,-0.3,dow_jones,0.574,0.817,1.27
143,2019-04-01,26258.42,26075.1,26280.9,26071.69,295000.57,1.27,dow_jones,0.332,0.35,0.82
144,2019-03-29,25928.68,25827.31,25949.32,25771.67,300000.62,0.82,dow_jones,-0.186,0.26,0.36
145,2019-03-28,25717.46,25693.32,25743.41,25576.69,237000.17,0.36,dow_jones,-0.09,0.16,-0.13
146,2019-03-27,25625.59,25676.34,25758.17,25425.27,270000.34,-0.13,dow_jones,-0.174,-0.387,0.55
147,2019-03-26,25657.73,25649.56,25796.29,25544.78,305000.11,0.55,dow_jones,-0.304,-0.29,0.06
148,2019-03-25,25516.83,25490.72,25603.27,25372.26,303000.12,0.06,dow_jones,-0.266,-0.493,-1.77
149,2019-03-22,25502.32,25844.65,25877.01,25501.45,386000.51,-1.77,dow_jones,0.196,0.063,0.84
150,2019-03-21,25962.51,25688.44,26009.9,25657.78,335000.25,0.84,dow_jones,0.034,-0.133,-0.55
151,2019-03-20,25745.67,25867.79,25929.52,25670.63,321000.98,-0.55,dow_jones,0.26,0.23,-0.1
152,2019-03-19,25887.38,25987.87,26109.68,25814.92,342000.25,-0.1,dow_jones,0.204,0.273,0.25
153,2019-03-18,25914.1,25801.88,25924.77,25785.66,303000.17,0.25,dow_jones,0.312,0.383,0.54
154,2019-03-15,25848.87,25720.96,25927.91,25649.7,616000.91,0.54,dow_jones,0.186,0.077,0.03
155,2019-03-14,25709.94,25692.31,25752.84,25621.31,302000.79,0.03,dow_jones,0.024,0.33,0.58
156,2019-03-13,25702.89,25637.23,25776.49,25571.31,331000.41,0.58,dow_jones,-0.196,0.107,-0.38
157,2019-03-12,25554.66,25600.3,25675.44,25522.17,312000.52,-0.38,dow_jones,-0.13,-0.027,0.79
158,2019-03-11,25650.88,25208.0,25661.63,25208.0,309000.79,0.79,dow_jones,-0.446,-0.463,-0.09
159,2019-03-08,25450.24,25347.38,25466.14,25252.46,270000.5,-0.09,dow_jones,-0.342,-0.45,-0.78
160,2019-03-07,25473.23,25645.45,25645.45,25352.55,289000.14,-0.78,dow_jones,-0.24,-0.453,-0.52
161,2019-03-06,25673.46,25818.76,25837.61,25633.71,256000.25,-0.52,dow_jones,-0.192,-0.137,-0.05
162,2019-03-05,25806.63,25829.07,25877.15,25725.63,252000.26,-0.05,dow_jones,-0.208,-0.21,-0.79
163,2019-03-04,25819.65,26122.19,26155.98,25611.55,295000.51,-0.79,dow_jones,-0.004,-0.04,0.43
164,2019-03-01,26026.32,26019.67,26143.92,25914.37,289000.89,0.43,dow_jones,0.05,-0.227,-0.27
165,2019-02-28,25916.0,25984.28,26029.21,25896.56,338000.52,-0.27,dow_jones,0.024,-0.06,-0.28
166,2019-02-27,25985.16,25995.6,26039.68,25877.24,255000.38,-0.28,dow_jones,0.128,0.267,-0.13
167,2019-02-26,26057.98,26051.61,26155.29,25966.01,257000.85,-0.13,dow_jones,0.16,0.177,0.23
168,2019-02-25,26091.95,26126.15,26241.42,26080.66,281000.6,0.23,dow_jones,0.462,0.18,0.7
169,2019-02-22,26031.81,25906.27,26052.9,25906.27,279000.76,0.7,dow_jones,0.24,-0.043,-0.4
170,2019-02-21,25850.63,25922.41,25938.88,25762.21,255000.71,-0.4,dow_jones,0.412,0.67,0.24
171,2019-02-20,25954.44,25872.26,25986.2,25846.48,287000.88,0.24,dow_jones,0.662,0.453,0.03
172,2019-02-19,25891.32,25849.85,25961.44,25820.01,280000.62,0.03,dow_jones,0.614,0.597,1.74
173,2019-02-15,25883.25,25564.63,25883.72,25564.63,328000.53,1.74,dow_jones,0.216,0.513,-0.41
174,2019-02-14,25439.39,25460.65,25558.9,25308.09,313000.01,-0.41,dow_jones,0.124,0.58,0.46
175,2019-02-13,25543.27,25480.86,25625.95,25480.86,263000.33,0.46,dow_jones,0.016,0.343,1.49
176,2019-02-12,25425.76,25152.03,25458.98,25152.03,278000.11,1.49,dow_jones,-0.146,-0.443,-0.21
177,2019-02-11,25053.11,25142.81,25196.75,25009.1,241000.7,-0.21,dow_jones,0.036,-0.4,-0.25
178,2019-02-08,25106.33,25042.36,25106.39,24883.04,248000.21,-0.25,dow_jones,0.138,-0.09,-0.87
179,2019-02-07,25169.53,25265.81,25314.26,25000.52,295000.46,-0.87,dow_jones,0.3,0.433,-0.08
180,2019-02-06,25390.3,25371.57,25439.04,25312.06,247000.59,-0.08,dow_jones,0.67,0.547,0.68
181,2019-02-05,25411.52,25287.93,25427.32,25287.65,310000.65,0.68,dow_jones,0.576,0.3,0.7
182,2019-02-04,25239.37,25062.12,25239.91,24977.67,298000.54,0.7,dow_jones,0.268,0.657,0.26
183,2019-02-01,25063.89,25025.31,25193.15,24982.49,372000.09,0.26,dow_jones,0.366,0.64,-0.06
184,2019-01-31,24999.67,24954.48,25049.62,24842.09,507000.35,-0.06,dow_jones,0.36,0.38,1.77
185,2019-01-30,25014.86,24826.52,25109.62,24790.9,397000.33,1.77,dow_jones,0.146,0.04,0.21
186,2019-01-29,24579.96,24519.62,24674.87,24504.04,330000.87,0.21,dow_jones,-0.14,-0.06,-0.84
187,2019-01-28,24528.22,24596.98,24596.98,24323.94,347000.17,-0.84,dow_jones,0.304,0.453,0.75
188,2019-01-25,24737.2,24687.21,24860.15,24676.75,376000.89,0.75,dow_jones,0.288,-0.203,-0.09
189,2019-01-24,24553.24,24579.96,24626.3,24422.73,320000.17,-0.09,dow_jones,0.424,0.287,0.7
190,2019-01-23,24575.62,24577.25,24700.98,24307.17,318000.6,0.7,dow_jones,0.414,0.277,-1.22
191,2019-01-22,24404.48,24607.76,24607.76,24244.31,338000.48,-1.22,dow_jones,0.586,0.88,1.38
192,2019-01-18,24706.35,24534.19,24750.22,24459.03,372000.97,1.38,dow_jones,0.306,0.637,0.67
193,2019-01-17,24370.1,24147.09,24474.46,24088.9,288000.59,0.67,dow_jones,0.274,0.293,0.59
194,2019-01-16,24207.16,24139.91,24288.61,24119.72,302000.83,0.59,dow_jones,0.234,0.09,0.65
195,2019-01-15,24065.59,23914.11,24099.14,23887.93,291000.57,0.65,dow_jones,0.322,0.043,-0.36
196,2019-01-14,23909.84,23880.53,23964.9,23765.24,277000.56,-0.36,dow_jones,0.478,0.293,-0.02
197,2019-01-11,23995.95,23940.01,23996.32,23798.16,262000.65,-0.02,dow_jones,1.14,0.663,0.51
198,2019-01-10,24001.92,23811.11,24014.78,23703.25,338000.15,0.51,dow_jones,0.472,0.633,0.39
199,2019-01-09,23879.12,23844.27,23985.45,23776.56,324000.57,0.39,dow_jones,0.41,1.6,1.09
200,2019-01-08,23787.45,23680.32,23864.65,23581.45,317000.42,1.09,dow_jones,0.422,0.293,0.42
201,2019-01-07,23531.35,23474.26,23687.74,23301.59,334000.2,0.42,dow_jones,0.272,0.18,3.29
202,2019-01-04,23433.16,22894.92,23518.64,22894.92,396000.02,3.29,dow_jones,-0.158,-0.533,-2.83
203,2019-01-03,22686.22,23176.39,23176.39,22638.41,424000.24,-2.83,dow_jones,1.404,0.3,0.08
204,2019-01-02,23346.24,23058.61,23413.47,22928.59,321000.57,0.08,dow_jones,0.806,0.653,1.15
205,2018-12-31,23327.46,23153.94,23333.18,23118.3,288000.83,1.15,dow_jones,0.214,1.93,-0.33
206,2018-12-28,23062.4,23213.61,23381.88,22981.33,336000.51,-0.33,dow_jones,-0.118,1.07,1.14
207,2018-12-27,23138.82,22629.06,23138.89,22267.42,407000.94,1.14,dow_jones,-0.644,0.087,4.98
208,2018-12-26,22878.45,21857.73,22878.92,21712.53,433000.08,4.98,dow_jones,-1.57,-2.237,-2.91
209,2018-12-24,21792.2,22317.28,22339.87,21792.2,308000.42,-2.91,dow_jones,-1.41,-1.763,-1.81
210,2018-12-21,22445.37,22871.74,23254.59,22396.34,900000.51,-1.81,dow_jones,-1.452,-1.043,-1.99
211,2018-12-20,22859.6,23224.12,23282.2,22644.31,576000.7,-1.99,dow_jones,-0.996,-1.083,-1.49
212,2018-12-19,23323.66,23693.33,24057.34,23162.64,503000.55,-1.49,dow_jones,-0.57,-1.26,0.35
213,2018-12-18,23675.64,23769.13,23927.77,23516.02,408000.07,0.35,dow_jones,-0.684,-1.28,-2.11
214,2018-12-17,23592.98,23986.83,24088.08,23456.88,466000.74,-2.11,dow_jones,-0.234,-0.363,-2.02
215,2018-12-14,24100.51,24408.04,24431.14,24033.79,416000.94,-2.02,dow_jones,-0.278,0.237,0.29
216,2018-12-13,24597.38,24575.86,24740.96,24473.29,299000.97,0.29,dow_jones,-0.4,0.187,0.64
217,2018-12-12,24527.27,24509.09,24828.29,24509.09,344000.33,0.64,dow_jones,-1.148,-0.773,-0.22
218,2018-12-11,24370.24,24719.91,24791.26,24221.06,342000.96,-0.22,dow_jones,-0.878,-0.807,0.14
219,2018-12-10,24423.26,24360.95,24500.81,23881.37,389000.69,0.14,dow_jones,-0.748,-1.887,-2.24
220,2018-12-07,24388.95,24918.82,25095.62,24284.78,398000.23,-2.24,dow_jones,-0.322,-0.763,-0.32
221,2018-12-06,24947.67,24737.42,24951.01,24242.22,471000.69,-0.32,dow_jones,0.242,-0.393,-3.1
222,2018-12-04,25027.07,25752.56,25773.12,25008.11,418000.9,-3.1,dow_jones,0.95,0.603,1.13
223,2018-12-03,25826.43,25779.57,25980.21,25670.51,388000.48,1.13,dow_jones,1.016,1.06,0.79
224,2018-11-30,25538.46,25307.14,25549.71,25250.97,482000.25,0.79,dow_jones,0.712,0.943,-0.11
225,2018-11-29,25338.84,25343.65,25479.04,25202.79,305000.11,-0.11,dow_jones,0.734,1.467,2.5
226,2018-11-28,25366.43,24832.84,25368.93,24832.84,362000.16,2.5,dow_jones,-0.208,0.39,0.44
227,2018-11-27,24748.73,24557.02,24750.73,24416.03,308000.25,0.44,dow_jones,-0.608,0.243,1.46
228,2018-11-26,24640.24,24364.13,24673.29,24364.13,306000.28,1.46,dow_jones,-0.802,-0.98,-0.73
229,2018-11-23,24285.95,24336.4,24408.8,24268.74,155000.94,-0.73,dow_jones,-0.49,-1.257,-0.0
230,2018-11-21,24464.69,24541.65,24669.79,24463.28,289000.37,-0.0,dow_jones,-0.652,-1.093,-2.21
231,2018-11-20,24465.64,24618.68,24707.26,24368.98,445000.92,-2.21,dow_jones,-0.29,-0.08,-1.56
232,2018-11-19,25017.44,25392.61,25392.61,24900.98,358000.09,-1.56,dow_jones,-0.442,0.17,0.49
233,2018-11-16,25413.22,25242.35,25510.23,25147.8,354000.46,0.49,dow_jones,-0.694,-0.127,0.83
234,2018-11-15,25289.27,25061.48,25354.56,24787.79,392000.75,0.83,dow_jones,-0.852,-1.177,-0.81
235,2018-11-14,25080.5,25388.08,25501.29,24935.82,384000.24,-0.81,dow_jones,-0.264,-1.163,-0.4
236,2018-11-13,25286.49,25321.21,25511.03,25193.78,339000.69,-0.4,dow_jones,-0.048,-1.017,-2.32
237,2018-11-12,25387.18,25959.33,25966.71,25340.51,346000.91,-2.32,dow_jones,0.568,0.467,-0.77
238,2018-11-09,25989.3,26149.11,26161.49,25882.91,324000.45,-0.77,dow_jones,0.636,0.95,0.04
239,2018-11-08,26191.22,26139.59,26277.82,26081.9,295000.65,0.04,dow_jones,0.84,1.19,2.13
240,2018-11-07,26180.3,25788.46,26200.14,25765.88,361000.78,2.13,dow_jones,0.608,0.337,0.68
241,2018-11-06,25635.01,25452.83,25651.86,25444.9,265000.45,0.68,dow_jones,0.826,0.463,0.76
242,2018-11-05,25461.7,25261.47,25507.35,25261.47,334000.74,0.76,dow_jones,0.476,0.533,-0.43
243,2018-11-02,25270.83,25443.6,25578.98,25078.72,429000.48,-0.43,dow_jones,0.324,1.267,1.06
244,2018-11-01,25380.74,25142.08,25396.47,25108.11,383000.97,1.06,dow_jones,0.438,0.583,0.97
245,2018-10-31,25115.76,25008.82,25336.55,25008.82,448000.93,0.97,dow_jones,-0.238,-0.137,1.77
246,2018-10-30,24874.64,24482.04,24906.68,24415.69,470000.05,1.77,dow_jones,-0.692,-0.183,-0.99
247,2018-10-29,24442.92,24818.98,25040.58,24122.23,443000.85,-0.99,dow_jones,-0.594,-0.657,-1.19
248,2018-10-26,24688.31,24770.25,24916.16,24445.19,505000.31,-1.19,dow_jones,-0.304,-0.427,1.63
249,2018-10-25,24984.55,24736.54,25104.29,24645.56,439000.67,1.63,dow_jones,-0.884,-1.137,-2.41
250,2018-10-24,24583.42,25172.88,25306.23,24533.19,496000.4,-2.41,dow_jones,-0.474,-0.247,-0.5
251,2018-10-23,25191.43,25038.46,25307.7,24768.79,436000.43,-0.5,dow_jones,0.06,-0.503,-0.5
252,2018-10-22,25317.41,25492.14,25561.34,25236.05,314000.94,-0.5,dow_jones,0.09,-0.457,0.26
253,2018-10-19,25444.34,25421.09,25608.71,25350.02,350000.81,0.26,dow_jones,0.268,0.18,-1.27
254,2018-10-18,25379.45,25645.56,25691.46,25236.01,328000.02,-1.27,dow_jones,0.096,0.487,-0.36
255,2018-10-17,25706.68,25705.87,25810.09,25479.16,298000.21,-0.36,dow_jones,-0.462,0.99,2.17
256,2018-10-16,25798.42,25351.53,25817.68,25351.53,305000.8,2.17,dow_jones,-0.938,-0.443,-0.35
257,2018-10-15,25250.55,25332.46,25482.42,25243.88,287000.32,-0.35,dow_jones,-0.838,-1.377,1.15
258,2018-10-12,25339.99,25407.63,25467.55,25000.83,397000.51,1.15,dow_jones,-1.204,-1.83,-2.13
259,2018-10-11,25052.83,25518.39,25683.64,24899.77,522000.88,-2.13,dow_jones,-0.928,-1.07,-3.15
260,2018-10-10,25598.74,26441.73,26441.73,25593.65,438000.2,-3.15,dow_jones,-0.258,-0.247,-0.21
261,2018-10-09,26430.57,26469.19,26539.94,26324.16,282000.56,-0.21,dow_jones,-0.124,-0.427,0.15
262,2018-10-08,26486.78,26399.45,26529.35,26223.09,273000.02,0.15,dow_jones,-0.008,-0.41,-0.68
263,2018-10-05,26447.05,26632.77,26676.16,26301.81,267000.1,-0.68,dow_jones,0.142,-0.03,-0.75
264,2018-10-04,26627.48,26784.08,26793.82,26471.61,289000.6,-0.75,dow_jones,0.334,0.463,0.2
265,2018-10-03,26828.39,26833.47,26951.81,26789.08,280000.13,0.2,dow_jones,0.214,0.42,0.46
266,2018-10-02,26773.94,26648.91,26824.78,26627.66,258000.29,0.46,dow_jones,0.07,0.337,0.73
267,2018-10-01,26651.21,26598.36,26737.98,26596.05,238000.32,0.73,dow_jones,-0.212,-0.04,0.07
268,2018-09-28,26458.31,26407.66,26515.76,26383.57,264000.03,0.07,dow_jones,-0.162,-0.15,0.21
269,2018-09-27,26439.93,26418.27,26557.01,26379.95,226000.35,0.21,dow_jones,-0.014,-0.447,-0.4
270,2018-09-26,26385.28,26536.86,26606.09,26349.34,262000.62,-0.4,dow_jones,0.188,-0.207,-0.26
271,2018-09-25,26492.21,26601.58,26634.85,26475.58,234000.12,-0.26,dow_jones,0.382,0.197,-0.68
272,2018-09-24,26562.05,26705.25,26709.94,26548.68,254000.85,-0.68,dow_jones,0.448,0.627,0.32
273,2018-09-21,26743.5,26726.25,26769.16,26680.37,657000.62,0.32,dow_jones,0.39,0.757,0.95
274,2018-09-20,26656.98,26519.39,26697.49,26519.39,260000.48,0.95,dow_jones,0.314,0.323,0.61
275,2018-09-19,26405.76,26287.84,26464.41,26280.76,251000.33,0.61,dow_jones,0.214,0.13,0.71
276,2018-09-18,26246.96,26076.21,26317.34,26076.21,243000.0,0.71,dow_jones,0.16,0.083,-0.35
277,2018-09-17,26062.12,26151.66,26184.47,26030.35,230000.23,-0.35,dow_jones,0.184,0.237,0.03
278,2018-09-14,26154.67,26169.56,26211.11,26068.29,228000.64,0.03,dow_jones,0.116,0.373,0.57
279,2018-09-13,26145.99,26083.94,26191.64,26067.08,260000.8,0.57,dow_jones,0.018,0.107,0.11
280,2018-09-12,25998.92,25989.07,26145.72,25929.43,282000.77,0.11,dow_jones,0.014,-0.033,0.44
281,2018-09-11,25971.06,25841.14,26019.92,25754.32,265000.96,0.44,dow_jones,-0.084,-0.153,-0.23
282,2018-09-10,25857.07,25991.91,26039.96,25854.13,252000.17,-0.23,dow_jones,-0.056,-0.047,-0.31
283,2018-09-07,25916.54,25951.02,26002.99,25818.39,281000.34,-0.31,dow_jones,-0.1,0.04,0.08
284,2018-09-06,25995.87,25973.02,26073.68,25880.84,262000.38,0.08,dow_jones,-0.07,-0.017,0.09
285,2018-09-05,25974.99,25919.84,26011.22,25871.04,289000.21,0.09,dow_jones,-0.076,-0.223,-0.05
286,2018-09-04,25952.48,25916.07,25971.77,25805.95,254000.6,-0.05,dow_jones,0.136,-0.13,-0.09
287,2018-08-31,25964.82,25964.85,26028.83,25879.77,273000.44,-0.09,dow_jones,0.258,-0.08,-0.53
288,2018-08-30,25986.92,26099.01,26104.37,25934.8,240000.44,-0.53,dow_jones,0.304,0.433,0.23
289,2018-08-29,26124.57,26082.53,26167.94,26035.3,214000.96,0.23,dow_jones,0.19,0.53,0.06
290,2018-08-28,26064.02,26092.7,26122.24,26037.85,211000.47,0.06,dow_jones,0.228,0.41,1.01
291,2018-08-27,26049.64,25882.71,26067.57,25882.71,220000.51,1.01,dow_jones,0.096,-0.04,0.52
292,2018-08-24,25790.35,25688.58,25826.05,25688.58,200000.32,0.52,dow_jones,0.078,-0.13,-0.3
293,2018-08-23,25656.98,25714.86,25762.56,25608.02,213000.27,-0.3,dow_jones,0.454,0.087,-0.34
294,2018-08-22,25733.6,25825.06,25836.16,25722.43,200000.48,-0.34,dow_jones,0.414,0.343,0.25
295,2018-08-21,25822.29,25786.99,25888.82,25784.9,241000.62,0.25,dow_jones,0.454,0.787,0.35
296,2018-08-20,25758.69,25727.7,25790.17,25716.41,248000.57,0.35,dow_jones,0.284,0.49,0.43
297,2018-08-17,25669.32,25550.8,25728.16,25521.66,284000.16,0.43,dow_jones,0.044,0.497,1.58
298,2018-08-16,25558.73,25294.97,25607.34,25294.97,342000.44,1.58,dow_jones,-0.33,-0.197,-0.54
299,2018-08-15,25162.41,25235.37,25235.37,24965.77,295000.81,-0.54,dow_jones,-0.258,-0.273,0.45
300,2018-08-14,25299.92,25215.69,25339.51,25201.87,219000.21,0.45,dow_jones,-0.248,-0.52,-0.5
301,2018-08-13,25187.7,25327.19,25381.39,25153.93,219000.99,-0.5,dow_jones,-0.116,-0.413,-0.77
302,2018-08-10,25313.14,25401.19,25401.19,25222.88,234000.48,-0.77,dow_jones,0.146,0.01,-0.29
303,2018-08-09,25509.23,25589.79,25613.31,25492.69,214000.97,-0.29,dow_jones,0.198,0.16,-0.18
304,2018-08-08,25583.75,25615.72,25634.11,25557.48,217000.77,-0.18,dow_jones,0.17,0.4,0.5
305,2018-08-07,25628.91,25551.65,25692.72,25551.65,239000.91,0.5,dow_jones,0.156,0.223,0.16
306,2018-08-06,25502.18,25437.43,25540.02,25381.38,238000.99,0.16,dow_jones,0.01,0.063,0.54
307,2018-08-03,25462.58,25360.37,25467.9,25325.17,239000.02,0.54,dow_jones,-0.158,0.027,-0.03
308,2018-08-02,25326.16,25256.45,25360.48,25120.07,307000.7,-0.03,dow_jones,-0.064,-0.153,-0.32
309,2018-08-01,25333.82,25461.63,25488.8,25278.32,315000.88,-0.32,dow_jones,0.136,-0.147,0.43
310,2018-07-31,25415.19,25345.21,25490.98,25345.21,348000.7,0.43,dow_jones,0.208,-0.143,-0.57
311,2018-07-30,25306.83,25439.32,25500.16,25287.38,296000.88,-0.57,dow_jones,0.31,0.273,-0.3
312,2018-07-27,25451.06,25520.52,25580.22,25370.07,329000.68,-0.3,dow_jones,0.364,0.637,0.44
313,2018-07-26,25527.07,25468.55,25587.24,25463.16,297000.53,0.44,dow_jones,0.17,0.47,0.68
314,2018-07-25,25414.1,25183.7,25432.87,25113.55,273000.67,0.68,dow_jones,0.098,0.233,0.79
315,2018-07-24,25241.94,25092.43,25286.62,25092.43,274000.94,0.79,dow_jones,-0.016,-0.207,-0.06
316,2018-07-23,25044.29,25036.9,25081.45,24983.33,228000.82,-0.06,dow_jones,0.032,-0.08,-0.03
317,2018-07-20,25058.12,25041.14,25124.1,24986.35,274000.08,-0.03,dow_jones,0.114,0.003,-0.53
318,2018-07-19,25064.5,25139.15,25154.17,25052.62,285000.76,-0.53,dow_jones,0.402,0.24,0.32
319,2018-07-18,25199.29,25133.79,25215.32,25101.12,252000.87,0.32,dow_jones,0.162,0.26,0.22
320,2018-07-17,25119.89,25033.92,25155.39,24989.61,250000.44,0.22,dow_jones,0.234,0.49,0.18
321,2018-07-16,25064.36,25025.58,25072.41,24979.64,231000.27,0.18,dow_jones,0.46,0.137,0.38
322,2018-07-13,25019.41,24926.07,25043.21,24890.06,255000.52,0.38,dow_jones,0.466,0.203,0.91
