,Date,Last,Open,Max,Min,Vol_K,Var_%,Index,nasdaq_last_5_avg,nasdaq_last_3_avg,nasdaq_last_1
240,2018-11-07,7203.13,7068.5,7205.96,7057.71,190000.61,3.07,nasdaq,0.532,-0.373,0.75
241,2018-11-06,6988.85,6939.13,7024.78,6928.0,161000.77,0.75,nasdaq,0.668,-0.133,-0.4
242,2018-11-05,6937.09,6946.15,6952.93,6859.8,178000.39,-0.4,nasdaq,0.344,0.77,-1.47
243,2018-11-02,6965.29,7042.3,7085.27,6909.07,254000.01,-1.47,nasdaq,0.17,1.737,1.47
244,2018-11-01,7069.17,6980.79,7071.84,6932.21,226000.56,1.47,nasdaq,0.546,0.573,2.31
245,2018-10-31,6967.1,6933.11,7030.51,6924.09,268000.15,2.31,nasdaq,-0.842,-0.977,1.43
246,2018-10-30,6810.12,6673.84,6816.27,6652.53,267000.33,1.43,nasdaq,-1.192,-0.337,-2.02
247,2018-10-29,6713.9,6954.69,6973.19,6574.74,255000.79,-2.02,nasdaq,-0.692,-1.207,-2.34
248,2018-10-26,6852.4,6804.69,6976.94,6743.77,290000.88,-2.34,nasdaq,-0.248,-0.533,3.35
249,2018-10-25,7016.39,6891.27,7063.93,6866.75,243000.29,3.35,nasdaq,-1.364,-1.49,-4.63
250,2018-10-24,6789.15,7101.85,7117.34,6777.47,267000.78,-4.63,nasdaq,-0.432,0.013,-0.32
251,2018-10-23,7118.67,7002.69,7149.13,6933.56,218000.17,-0.32,nasdaq,0.22,-0.623,0.48
252,2018-10-22,7141.21,7146.03,7193.72,7088.9,169000.56,0.48,nasdaq,-0.124,-0.773,-0.12
253,2018-10-19,7107.23,7169.45,7227.96,7080.74,214000.45,-0.12,nasdaq,0.454,0.247,-2.23
254,2018-10-18,7116.09,7250.93,7251.54,7081.89,193000.62,-2.23,nasdaq,0.672,0.577,0.03
255,2018-10-17,7278.63,7310.0,7311.85,7205.76,166000.98,0.03,nasdaq,-0.222,1.49,2.94
256,2018-10-16,7276.43,7141.67,7291.26,7133.29,176000.56,2.94,nasdaq,-0.758,0.13,-1.24
257,2018-10-15,7068.67,7129.31,7144.16,7047.47,167000.3,-1.24,nasdaq,-0.634,-0.937,2.77
258,2018-10-12,7157.21,7150.21,7179.03,7019.89,236000.56,2.77,nasdaq,-1.43,-1.773,-1.14
259,2018-10-11,6964.03,7013.48,7120.1,6892.89,298000.37,-1.14,nasdaq,-1.588,-1.6,-4.44
260,2018-10-10,7044.5,7319.81,7329.24,7042.06,273000.42,-4.44,nasdaq,-0.676,-0.523,0.26
261,2018-10-09,7371.61,7352.44,7430.36,7339.86,167000.88,0.26,nasdaq,-0.772,-1.253,-0.62
262,2018-10-08,7352.82,7356.54,7415.54,7267.02,172000.27,-0.62,nasdaq,-0.602,-1.007,-1.21
263,2018-10-05,7399.01,7482.04,7510.45,7327.44,183000.08,-1.21,nasdaq,-0.366,-0.677,-1.93
264,2018-10-04,7490.0,7603.01,7608.24,7436.26,180000.33,-1.93,nasdaq,0.196,0.043,0.12
265,2018-10-03,7637.43,7663.09,7676.9,7625.6,149000.01,0.12,nasdaq,0.172,-0.007,-0.22
266,2018-10-02,7628.28,7632.37,7685.36,7610.24,158000.24,-0.22,nasdaq,0.254,0.36,0.23
267,2018-10-01,7645.45,7673.0,7700.56,7627.47,151000.99,0.23,nasdaq,0.254,0.283,-0.03
268,2018-09-28,7627.65,7612.65,7649.3,7598.69,175000.66,-0.03,nasdaq,0.16,0.357,0.88
269,2018-09-27,7629.57,7600.35,7657.8,7596.96,143000.89,0.88,nasdaq,0.194,0.14,-0.0
270,2018-09-26,7563.09,7563.96,7637.62,7553.26,166000.8,-0.0,nasdaq,0.184,-0.027,0.19
271,2018-09-25,7563.19,7552.02,7568.17,7525.19,155000.83,0.19,nasdaq,0.306,0.26,0.23
272,2018-09-24,7548.75,7477.45,7554.95,7447.23,186000.58,0.23,nasdaq,-0.034,0.167,-0.5
273,2018-09-21,7531.07,7587.39,7603.86,7522.12,544000.5,-0.5,nasdaq,0.024,0.6,1.05
274,2018-09-20,7569.03,7534.02,7582.43,7523.87,162000.96,1.05,nasdaq,0.01,-0.24,-0.05
275,2018-09-19,7490.32,7498.24,7513.34,7441.56,134000.09,-0.05,nasdaq,-0.032,-0.293,0.8
276,2018-09-18,7494.4,7440.86,7531.2,7436.53,150000.61,0.8,nasdaq,-0.03,-0.233,-1.47
277,2018-09-17,7434.73,7522.59,7533.92,7427.79,149000.27,-1.47,nasdaq,0.31,0.17,-0.21
278,2018-09-14,7545.5,7575.38,7581.3,7515.04,140000.52,-0.21,nasdaq,0.29,0.51,0.98
279,2018-09-13,7561.69,7535.23,7578.76,7531.66,160000.62,0.98,nasdaq,-0.092,0.26,-0.26
280,2018-09-12,7488.06,7493.38,7501.24,7422.91,176000.59,-0.26,nasdaq,-0.3,0.243,0.81
281,2018-09-11,7507.87,7415.09,7519.45,7401.72,157000.89,0.81,nasdaq,-0.546,-0.337,0.23
282,2018-09-10,7447.68,7466.76,7473.75,7410.74,155000.28,0.23,nasdaq,-0.56,-0.847,-0.31
283,2018-09-07,7430.26,7402.19,7489.4,7400.99,178000.47,-0.31,nasdaq,-0.544,-0.883,-0.93
284,2018-09-06,7453.17,7527.22,7532.3,7405.32,182000.85,-0.93,nasdaq,-0.12,-0.52,-1.3
285,2018-09-05,7523.26,7600.95,7607.18,7498.38,197000.38,-1.3,nasdaq,0.17,-0.163,-0.42
286,2018-09-04,7622.32,7629.34,7643.45,7581.35,165000.1,-0.42,nasdaq,0.45,0.373,0.16
287,2018-08-31,7654.55,7634.44,7676.46,7628.54,170000.08,0.16,nasdaq,0.612,0.37,-0.23
288,2018-08-30,7642.67,7645.11,7691.1,7619.73,138000.4,-0.23,nasdaq,0.63,0.773,1.19
289,2018-08-29,7660.18,7585.13,7661.95,7583.52,127000.27,1.19,nasdaq,0.466,0.7,0.15
290,2018-08-28,7570.25,7580.85,7588.72,7556.71,130000.92,0.15,nasdaq,0.506,0.603,0.98
291,2018-08-27,7559.13,7527.37,7560.76,7512.02,130000.11,0.98,nasdaq,0.294,0.4,0.97
292,2018-08-24,7485.4,7443.71,7489.54,7442.99,126000.5,0.97,nasdaq,0.108,0.193,-0.14
293,2018-08-23,7413.84,7420.31,7465.87,7405.4,131000.43,-0.14,nasdaq,0.19,0.213,0.37
294,2018-08-22,7424.6,7379.84,7434.48,7374.69,114000.59,0.37,nasdaq,-0.132,0.103,0.35
295,2018-08-21,7397.23,7393.46,7441.42,7388.38,142000.34,0.35,nasdaq,-0.078,0.077,-0.08
296,2018-08-20,7371.42,7393.57,7395.75,7343.47,141000.46,-0.08,nasdaq,-0.082,-0.31,0.04
297,2018-08-17,7377.54,7352.63,7394.94,7312.65,177000.01,0.04,nasdaq,-0.248,-0.117,0.27
298,2018-08-16,7374.3,7409.61,7422.83,7361.88,168000.14,0.27,nasdaq,-0.308,-0.24,-1.24
299,2018-08-15,7354.66,7385.67,7409.48,7308.52,190000.3,-1.24,nasdaq,-0.042,-0.09,0.62
300,2018-08-14,7447.17,7430.45,7455.42,7390.0,134000.44,0.62,nasdaq,-0.102,-0.307,-0.1
301,2018-08-13,7401.17,7420.18,7468.82,7398.53,129000.62,-0.1,nasdaq,0.036,-0.243,-0.79
302,2018-08-10,7408.3,7409.05,7436.69,7382.83,139000.31,-0.79,nasdaq,0.258,0.127,-0.03
303,2018-08-09,7466.96,7467.51,7498.37,7458.56,133000.85,-0.03,nasdaq,0.536,0.333,0.09
304,2018-08-08,7469.55,7454.42,7486.21,7435.77,124000.92,0.09,nasdaq,0.632,0.41,0.32
305,2018-08-07,7462.65,7459.32,7478.96,7443.88,146000.62,0.32,nasdaq,0.676,0.757,0.59
306,2018-08-06,7438.99,7390.81,7439.55,7381.58,142000.43,0.59,nasdaq,0.274,0.75,0.32
307,2018-08-03,7395.49,7389.36,7395.49,7356.33,147000.4,0.32,nasdaq,-0.07,0.823,1.36
308,2018-08-02,7372.15,7221.35,7380.56,7221.35,169000.47,1.36,nasdaq,-0.63,-0.103,0.57
309,2018-08-01,7272.89,7269.2,7294.8,7234.64,178000.96,0.57,nasdaq,-0.468,-0.76,0.54
310,2018-07-31,7231.98,7219.67,7272.96,7179.41,191000.39,0.54,nasdaq,-0.482,-1.42,-1.42
311,2018-07-30,7193.1,7292.72,7299.07,7158.78,173000.64,-1.42,nasdaq,-0.14,-0.487,-1.4
312,2018-07-27,7296.78,7443.24,7443.24,7255.32,190000.7,-1.4,nasdaq,0.134,0.137,-1.44
313,2018-07-26,7400.75,7404.56,7430.11,7385.72,217000.54,-1.44,nasdaq,0.32,0.713,1.38
314,2018-07-25,7508.59,7406.1,7511.39,7405.64,171000.18,1.38,nasdaq,0.006,0.243,0.47
315,2018-07-24,7406.25,7455.51,7475.99,7375.74,154000.42,0.47,nasdaq,0.038,-0.083,0.29
316,2018-07-23,7371.78,7335.42,7376.82,7301.34,134000.46,0.29,nasdaq,-0.068,-0.243,-0.03
317,2018-07-20,7350.23,7379.13,7398.59,7343.37,179000.35,-0.03,nasdaq,-0.036,-0.023,-0.51
318,2018-07-19,7352.36,7364.66,7388.99,7344.33,159000.59,-0.51,nasdaq,0.404,0.067,-0.19
319,2018-07-18,7390.13,7407.25,7411.24,7368.36,145000.78,-0.19,nasdaq,0.336,0.173,0.63
320,2018-07-17,7403.89,7291.48,7418.43,7288.3,143000.57,0.63,nasdaq,0.228,0.527,-0.24
321,2018-07-16,7357.9,7381.03,7390.64,7346.34,136000.18,-0.24,nasdaq,0.466,0.43,0.13
322,2018-07-13,7375.82,7372.28,7387.74,7348.96,139000.23,0.13,nasdaq,0.74,0.417,1.69
323,2018-07-12,7366.25,7276.38,7368.72,7274.16,168000.21,1.69,nasdaq,0.648,0.17,-0.53
324,2018-07-11,7243.98,7221.66,7271.12,7220.23,151000.84,-0.53,nasdaq,0.52,0.847,0.09
325,2018-07-10,7282.6,7287.05,7297.79,7257.49,123000.21,0.09,nasdaq,0.664,1.227,0.95
326,2018-07-09,7276.0,7251.18,7277.57,7221.32,137000.75,0.95,nasdaq,0.5,0.52,1.5
327,2018-07-06,7207.33,7114.17,7217.0,7106.1,143000.87,1.5,nasdaq,0.378,0.29,1.23
328,2018-07-05,7101.05,7064.0,7105.54,7025.24,153000.26,1.23,nasdaq,-0.146,-0.077,-1.17
329,2018-07-03,7014.55,7121.71,7122.45,7009.51,109000.02,-1.17,nasdaq,0.174,0.61,0.81
330,2018-07-02,7097.82,6979.54,7099.27,6969.16,148000.86,0.81,nasdaq,-0.43,-0.123,0.13
331,2018-06-29,7040.8,7071.49,7101.82,7031.4,193000.84,0.13,nasdaq,-0.512,-0.023,0.89
332,2018-06-28,7031.6,6963.37,7055.25,6950.23,178000.96,0.89,nasdaq,-0.864,-1.057,-1.39
333,2018-06-27,6969.67,7096.6,7128.77,6968.3,182000.46,-1.39,nasdaq,-0.44,-0.687,0.43
334,2018-06-26,7068.19,7061.23,7108.45,7040.06,171000.74,0.43,nasdaq,-0.59,-1.12,-2.21
335,2018-06-25,7038.17,7131.05,7144.28,6976.96,217000.24,-2.21,nasdaq,-0.16,-0.14,-0.28
336,2018-06-22,7197.51,7239.72,7239.75,7177.46,264000.94,-0.28,nasdaq,-0.17,-0.153,-0.87
337,2018-06-21,7217.49,7304.05,7308.26,7203.93,174000.65,-0.87,nasdaq,0.21,0.117,0.73
338,2018-06-20,7280.7,7264.85,7309.99,7256.87,182000.49,0.73,nasdaq,0.054,-0.237,-0.32
339,2018-06-19,7228.04,7158.8,7229.98,7138.02,182000.92,-0.32,nasdaq,0.232,0.213,-0.06
340,2018-06-18,7251.41,7201.18,7256.43,7186.16,164000.21,-0.06,nasdaq,0.288,0.217,-0.33
341,2018-06-15,7255.76,7245.16,7268.84,7220.97,429000.89,-0.33,nasdaq,0.354,0.517,1.03
342,2018-06-14,7279.59,7233.7,7291.31,7233.7,174000.44,1.03,nasdaq,-0.01,0.247,-0.05
343,2018-06-13,7205.26,7219.58,7261.17,7193.02,186000.65,-0.05,nasdaq,0.12,0.263,0.57
344,2018-06-12,7209.18,7181.67,7214.49,7173.76,149000.87,0.57,nasdaq,0.07,-0.19,0.22
345,2018-06-11,7168.48,7149.65,7187.45,7146.09,139000.96,0.22,nasdaq,0.194,-0.063,-0.0
346,2018-06-08,7152.62,7121.76,7161.92,7100.73,150000.44,-0.0,nasdaq,0.528,0.043,-0.79
347,2018-06-07,7152.83,7212.43,7212.43,7115.85,164000.79,-0.79,nasdaq,0.662,0.587,0.6
348,2018-06-06,7210.08,7180.24,7212.45,7140.91,161000.09,0.6,nasdaq,0.686,0.943,0.32
349,2018-06-05,7166.75,7162.41,7179.82,7137.13,153000.1,0.32,nasdaq,0.524,0.797,0.84
350,2018-06-04,7143.57,7099.5,7146.77,7099.09,146000.84,0.84,nasdaq,0.388,0.757,1.67
351,2018-06-01,7083.93,7010.08,7084.84,7008.02,157000.86,1.67,nasdaq,0.042,0.037,-0.12
352,2018-05-31,6967.73,6969.93,7016.42,6955.99,278000.87,-0.12,nasdaq,0.24,0.13,0.72
353,2018-05-30,6976.37,6955.59,6987.63,6938.02,148000.49,0.72,nasdaq,0.062,-0.13,-0.49
354,2018-05-29,6926.54,6928.49,6964.65,6887.12,165000.7,-0.49,nasdaq,0.274,0.323,0.16
355,2018-05-25,6960.92,6951.47,6982.52,6941.85,124000.1,0.16,nasdaq,0.14,0.213,-0.06
356,2018-05-24,6949.7,6951.52,6963.68,6882.57,139000.44,-0.06,nasdaq,0.07,0.423,0.87
357,2018-05-23,6953.63,6847.27,6954.7,6846.94,152000.02,0.87,nasdaq,0.016,-0.037,-0.17
358,2018-05-22,6893.62,6934.7,6947.43,6883.74,144000.22,-0.17,nasdaq,-0.168,-0.117,0.57
359,2018-05-21,6905.53,6920.32,6948.27,6876.35,147000.23,0.57,nasdaq,-0.248,-0.107,-0.51
360,2018-05-18,6866.25,6876.65,6897.91,6857.58,164000.89,-0.51,nasdaq,-0.178,-0.3,-0.41
361,2018-05-17,6901.63,6905.75,6952.98,6869.39,139000.33,-0.41,nasdaq,0.108,-0.107,0.6
362,2018-05-16,6929.97,6892.89,6944.54,6891.65,143000.62,0.6,nasdaq,0.216,-0.36,-1.09
363,2018-05-15,6888.54,6909.32,6912.04,6852.73,171000.47,-1.09,nasdaq,0.416,0.343,0.17
364,2018-05-14,6964.37,6977.35,7008.26,6954.64,152000.21,0.17,nasdaq,0.538,0.667,-0.16
365,2018-05-11,6952.56,6948.87,6969.3,6923.61,164000.1,-0.16,nasdaq,0.948,0.69,1.02
366,2018-05-10,6963.55,6909.18,6966.93,6906.77,148000.39,1.02,nasdaq,0.74,0.61,1.14
367,2018-05-09,6893.21,6830.55,6895.93,6807.4,162000.61,1.14,nasdaq,0.4,0.86,-0.09
368,2018-05-08,6815.48,6813.91,6830.87,6770.3,170000.72,-0.09,nasdaq,0.65,0.883,0.78
369,2018-05-07,6821.87,6803.45,6846.46,6796.05,160000.56,0.78,nasdaq,0.342,0.437,1.89
370,2018-05-04,6769.12,6618.7,6783.36,6612.39,172000.87,1.89,nasdaq,-0.016,0.193,-0.02
371,2018-05-03,6643.48,6608.7,6667.29,6539.86,190000.16,-0.02,nasdaq,0.404,-0.053,-0.56
372,2018-05-02,6644.48,6694.52,6715.96,6637.96,185000.67,-0.56,nasdaq,0.532,0.167,1.16
373,2018-05-01,6681.96,6592.93,6685.41,6578.26,154000.32,1.16,nasdaq,-0.12,0.473,-0.76
374,2018-04-30,6605.57,6669.44,6712.5,6593.6,193000.47,-0.76,nasdaq,-0.024,0.753,0.1
375,2018-04-27,6656.35,6748.59,6750.78,6619.26,185000.61,0.1,nasdaq,-0.36,0.02,2.08
376,2018-04-26,6649.65,6606.61,6673.65,6579.12,200000.59,2.08,nasdaq,-0.946,-0.767,0.08
377,2018-04-25,6513.94,6514.32,6540.76,6426.57,173000.26,0.08,nasdaq,-0.912,-1.32,-2.1
378,2018-04-24,6509.05,6680.88,6688.89,6464.74,199000.97,-2.1,nasdaq,-0.068,-0.903,-0.28
379,2018-04-23,6648.8,6699.16,6721.65,6613.55,152000.36,-0.28,nasdaq,0.13,-0.727,-1.58
380,2018-04-20,6667.75,6754.68,6757.68,6642.83,203000.2,-1.58,nasdaq,0.362,0.507,-0.85
381,2018-04-19,6774.89,6793.07,6815.04,6749.07,159000.27,-0.85,nasdaq,0.754,1.027,0.25
382,2018-04-18,6833.21,6824.58,6856.96,6788.32,140000.49,0.25,nasdaq,0.606,0.803,2.12
383,2018-04-17,6816.37,6738.65,6834.31,6729.79,150000.89,2.12,nasdaq,0.626,0.467,0.71
384,2018-04-16,6675.18,6675.92,6699.76,6633.08,132000.24,0.71,nasdaq,0.606,0.067,-0.42
385,2018-04-13,6628.34,6696.02,6703.31,6598.34,137000.03,-0.42,nasdaq,0.2,0.947,1.11
386,2018-04-12,6656.26,6627.32,6682.69,6618.81,149000.12,1.11,nasdaq,0.084,0.78,-0.49
387,2018-04-11,6583.44,6578.84,6650.29,6574.88,141000.66,-0.49,nasdaq,0.496,0.127,2.22
388,2018-04-10,6615.87,6585.52,6639.97,6534.89,186000.05,2.22,nasdaq,0.264,-0.437,0.61
389,2018-04-09,6472.34,6488.48,6604.26,6466.04,173000.88,0.61,nasdaq,-0.436,-0.117,-2.45
390,2018-04-06,6433.21,6514.48,6587.36,6402.03,212000.08,-2.45,nasdaq,0.426,1.053,0.53
391,2018-04-05,6594.84,6619.22,6632.21,6550.28,173000.51,0.53,nasdaq,0.108,-0.087,1.57
392,2018-04-04,6560.06,6326.54,6578.56,6326.54,201000.26,1.57,nasdaq,-0.87,0.01,1.06
393,2018-04-03,6458.83,6448.05,6485.27,6343.9,194000.78,1.06,nasdaq,-0.326,-0.697,-2.89
394,2018-04-02,6390.84,6528.23,6560.95,6322.6,238000.54,-2.89,nasdaq,-0.27,-0.84,1.86
395,2018-03-29,6581.13,6493.51,6640.76,6435.67,261000.08,1.86,nasdaq,-1.142,-0.2,-1.06
396,2018-03-28,6460.81,6488.02,6559.88,6410.04,235000.65,-1.06,nasdaq,-1.024,-0.717,-3.32
397,2018-03-27,6529.84,6791.39,6793.5,6479.56,230000.34,-3.32,nasdaq,-0.298,-0.443,3.78
398,2018-03-26,6753.83,6644.4,6760.65,6538.79,231000.05,3.78,nasdaq,-1.496,-1.86,-2.61
399,2018-03-23,6508.09,6683.19,6708.58,6507.84,235000.62,-2.61,nasdaq,-1.006,-0.887,-2.5
400,2018-03-22,6682.26,6763.94,6809.94,6679.35,209000.24,-2.5,nasdaq,-0.534,-0.79,-0.47
401,2018-03-21,6853.45,6863.29,6930.7,6828.88,181000.69,-0.47,nasdaq,-0.456,-0.687,0.31
402,2018-03-20,6885.92,6871.09,6902.23,6845.85,175000.19,0.31,nasdaq,-0.756,-0.837,-2.21
403,2018-03-19,6864.88,6945.97,6949.02,6806.16,214000.56,-2.21,nasdaq,-0.23,-0.127,-0.16
404,2018-03-16,7019.95,7058.12,7061.67,7011.69,381000.0,-0.16,nasdaq,0.188,-0.47,-0.14
405,2018-03-15,7030.97,7050.66,7075.55,7010.01,146000.85,-0.14,nasdaq,0.322,-0.283,-0.08
406,2018-03-14,7040.98,7077.85,7084.07,7012.57,178000.32,-0.08,nasdaq,0.386,0.387,-1.19
407,2018-03-13,7046.51,7172.25,7186.09,7025.82,196000.08,-1.19,nasdaq,0.716,0.96,0.42
408,2018-03-12,7131.12,7122.47,7156.25,7108.04,175000.89,0.42,nasdaq,0.838,0.9,1.93
409,2018-03-09,7101.18,7014.84,7101.31,7007.3,177000.2,1.93,nasdaq,0.632,0.41,0.53
410,2018-03-08,6966.43,6955.85,6971.0,6931.35,161000.59,0.53,nasdaq,0.222,0.577,0.24
411,2018-03-07,6929.39,6855.57,6935.48,6850.91,171000.3,0.24,nasdaq,0.04,0.797,0.46
412,2018-03-06,6913.02,6919.79,6937.03,6872.06,170000.32,0.46,nasdaq,-0.306,0.137,1.03
413,2018-03-05,6881.28,6777.63,6901.63,6753.83,177000.21,1.03,nasdaq,-0.244,-0.43,0.9
414,2018-03-02,6811.04,6661.91,6820.37,6645.03,202000.0,0.9,nasdaq,-0.026,-1.153,-1.52
415,2018-03-01,6750.54,6862.94,6892.38,6687.44,226000.84,-1.52,nasdaq,0.286,-0.2,-0.67
416,2018-02-28,6854.42,6945.2,6964.15,6854.42,212000.33,-0.67,nasdaq,0.36,0.687,-1.27
417,2018-02-27,6900.35,6984.83,7003.14,6900.35,186000.4,-1.27,nasdaq,0.64,1.123,1.34
418,2018-02-26,6989.1,6933.82,6989.36,6927.46,156000.07,1.34,nasdaq,0.3,0.577,1.99
419,2018-02-23,6896.6,6816.43,6897.53,6789.02,154000.36,1.99,nasdaq,0.262,-0.043,0.04
420,2018-02-22,6761.85,6793.08,6826.01,6744.05,146000.06,0.04,nasdaq,0.624,-0.177,-0.3
421,2018-02-21,6759.26,6808.6,6879.47,6759.22,167000.24,-0.3,nasdaq,0.776,0.523,0.13
422,2018-02-20,6779.69,6742.15,6838.0,6740.48,170000.31,0.13,nasdaq,1.096,1.097,-0.36
423,2018-02-16,6770.66,6778.28,6840.6,6758.51,190000.51,-0.36,nasdaq,1.506,1.37,1.8
424,2018-02-15,6794.92,6734.34,6795.92,6665.92,187000.22,1.8,nasdaq,0.308,1.347,1.85
425,2018-02-14,6675.03,6523.26,6684.15,6520.39,197000.23,1.85,nasdaq,-0.314,1.293,0.46
426,2018-02-13,6553.86,6482.77,6567.62,6478.41,153000.73,0.46,nasdaq,0.118,-0.257,1.73
427,2018-02-12,6523.85,6477.04,6565.28,6424.3,228000.35,1.73,nasdaq,-1.01,-1.253,1.69
428,2018-02-09,6412.68,6395.16,6453.43,6164.43,318000.49,1.69,nasdaq,-1.758,-0.943,-4.19
429,2018-02-08,6306.1,6595.81,6606.05,6304.18,277000.35,-4.19,nasdaq,-1.06,-0.85,-1.26
430,2018-02-07,6582.02,6632.98,6716.25,6581.38,226000.58,-1.26,nasdaq,-0.752,-1.113,2.62
431,2018-02-06,6665.98,6378.6,6673.41,6370.48,320000.31,2.62,nasdaq,-1.44,-2.22,-3.91
432,2018-02-05,6495.92,6687.47,6807.96,6495.39,300000.13,-3.91,nasdaq,-0.756,-0.823,-2.05
433,2018-02-02,6760.29,6866.38,6889.07,6756.54,228000.27,-2.05,nasdaq,-0.038,-0.413,-0.7
434,2018-02-01,6901.5,6910.57,6970.77,6879.02,210000.6,-0.7,nasdaq,0.094,-0.343,0.28
435,2018-01-31,6949.99,6972.81,6983.61,6915.48,223000.75,0.28,nasdaq,-0.088,0.077,-0.82
436,2018-01-30,6930.73,6910.39,6958.79,6894.63,179000.24,-0.82,nasdaq,0.242,0.337,-0.49
437,2018-01-29,6988.31,7000.68,7020.64,6974.7,178000.73,-0.49,nasdaq,0.55,0.29,1.54
438,2018-01-26,7022.97,6956.66,7022.97,6941.48,199000.02,1.54,nasdaq,0.31,0.053,-0.04
439,2018-01-25,6916.3,6965.01,6967.6,6894.84,158000.08,-0.04,nasdaq,0.322,0.417,-0.63
440,2018-01-24,6919.35,6975.38,6992.91,6880.68,190000.69,-0.63,nasdaq,0.666,0.74,0.83
441,2018-01-23,6963.46,6928.27,6969.4,6926.37,155000.94,0.83,nasdaq,0.436,0.47,1.05
442,2018-01-22,6906.28,6829.55,6906.28,6822.85,169000.01,1.05,nasdaq,0.376,0.483,0.34
443,2018-01-19,6834.33,6829.04,6843.24,6801.59,193000.11,0.34,nasdaq,0.446,0.263,0.02
444,2018-01-18,6811.38,6804.59,6826.79,6784.72,152000.95,0.02,nasdaq,0.396,0.507,1.09
445,2018-01-17,6810.28,6767.85,6820.04,6738.45,178000.23,1.09,nasdaq,0.182,0.373,-0.32
446,2018-01-16,6737.14,6807.85,6835.79,6719.11,196000.08,-0.32,nasdaq,0.316,0.403,0.75
447,2018-01-12,6758.54,6699.32,6763.98,6695.52,160000.68,0.75,nasdaq,0.374,0.16,0.69
448,2018-01-11,6708.49,6675.69,6708.49,6664.74,136000.26,0.69,nasdaq,0.262,0.047,-0.23
449,2018-01-10,6662.66,6640.66,6663.51,6619.35,153000.38,-0.23,nasdaq,0.506,0.47,0.02
450,2018-01-09,6677.94,6692.87,6696.12,6658.27,146000.93,0.02,nasdaq,0.862,0.507,0.35
451,2018-01-08,6676.63,6651.68,6680.32,6649.2,150000.38,0.35,nasdaq,0.652,0.72,1.04
452,2018-01-05,6653.29,6613.12,6654.98,6605.03,152000.65,1.04,nasdaq,0.464,0.973,0.13
453,2018-01-04,6584.58,6595.75,6603.17,6576.92,153000.92,0.13,nasdaq,0.444,0.697,0.99
454,2018-01-03,6575.8,6520.03,6579.25,6519.26,170000.11,0.99,nasdaq,0.146,0.4,1.8
455,2018-01-02,6511.34,6431.59,6513.02,6417.75,149000.67,1.8,nasdaq,-0.238,-0.19,-0.7
456,2017-12-29,6396.42,6439.9,6442.53,6396.42,131000.7,-0.7,nasdaq,-0.098,-0.123,0.1
457,2017-12-28,6441.42,6449.52,6452.07,6432.68,77000.62,0.1,nasdaq,-0.144,-0.197,0.03
458,2017-12-27,6435.15,6437.06,6448.94,6425.92,90000.87,0.03,nasdaq,-0.25,-0.207,-0.5
459,2017-12-26,6433.16,6427.32,6438.24,6407.99,93000.22,-0.5,nasdaq,-0.004,-0.083,-0.12
460,2017-12-22,6465.17,6462.55,6467.83,6449.0,114000.35,-0.12,nasdaq,0.26,-0.21,0.0
461,2017-12-21,6472.69,6481.08,6501.52,6467.78,143000.8,0.0,nasdaq,0.246,0.033,-0.13
462,2017-12-20,6472.48,6504.55,6504.55,6447.93,150000.89,-0.13,nasdaq,0.306,0.477,-0.5
463,2017-12-19,6480.67,6505.35,6510.87,6462.79,163000.38,-0.5,nasdaq,0.374,0.62,0.73
464,2017-12-18,6513.27,6504.89,6522.7,6495.18,180000.7,0.73,nasdaq,0.384,0.433,1.2
465,2017-12-15,6466.32,6405.15,6470.92,6405.03,453000.9,1.2,nasdaq,0.234,-0.02,-0.07
466,2017-12-14,6389.91,6407.26,6423.68,6386.25,159000.48,-0.07,nasdaq,0.322,0.263,0.17
467,2017-12-13,6394.67,6405.41,6416.83,6388.41,160000.53,0.17,nasdaq,0.378,0.357,-0.16
468,2017-12-12,6383.65,6389.47,6403.5,6371.69,146000.18,-0.16,nasdaq,0.414,0.533,0.78
469,2017-12-11,6393.89,6351.24,6394.43,6347.91,147000.88,0.78,nasdaq,0.024,0.423,0.45
470,2017-12-08,6344.57,6364.6,6377.55,6335.23,143000.54,0.45,nasdaq,-0.152,0.28,0.37
471,2017-12-07,6316.28,6300.64,6333.29,6290.65,160000.7,0.37,nasdaq,-0.054,-0.233,0.45
472,2017-12-06,6293.05,6243.72,6304.1,6234.22,159000.64,0.45,nasdaq,-0.49,-0.527,0.02
473,2017-12-05,6265.11,6242.47,6337.06,6235.77,188000.4,0.02,nasdaq,-0.442,-0.247,-1.17
474,2017-12-04,6263.7,6380.68,6380.77,6256.81,231000.06,-1.17,nasdaq,-0.218,-0.433,-0.43
475,2017-12-01,6337.87,6325.61,6365.3,6244.84,200000.42,-0.43,nasdaq,-0.06,-0.203,0.86
476,2017-11-30,6365.56,6337.34,6374.19,6321.43,273000.43,0.86,nasdaq,-0.208,-0.507,-1.73
477,2017-11-29,6311.38,6412.69,6412.69,6279.36,229000.22,-1.73,nasdaq,0.36,0.19,0.26
478,2017-11-28,6422.56,6419.48,6426.04,6385.32,142000.71,0.26,nasdaq,0.29,0.143,-0.05
479,2017-11-27,6405.97,6409.52,6420.21,6392.01,142000.21,-0.05,nasdaq,0.222,0.53,0.36
480,2017-11-24,6409.29,6393.33,6410.77,6389.4,66000.1,0.36,nasdaq,0.408,0.38,0.12
